"1",1,1.07140620645165,0.0329796942875052
"2",1,1.06961170298085,0.0516409053403331
"3",1,1.06544848835908,0.0701127556810818
"4",1,1.05898221233676,0.0882871188964022
"5",1,1.0503163440362,0.106063662155006
"6",1,1.03958733752941,0.123352423388151
"7",1,1.02695853990746,0.140075750958078
"8",1,1.01261335438261,0.156169533790767
"9",1,0.996748181252943,0.171583719474183
"10",1,0.979565609761628,0.186282178255587
"11",1,0.961268240563204,0.200242015452325
"12",1,0.942053402237346,0.213452460627359
"13",1,0.922108905824495,0.225913469651594
"14",1,0.901609874193802,0.237634168726531
"15",1,0.880716597829433,0.24863125212252
"16",1,0.859573309179119,0.258927422503303
"17",1,0.83830773326925,0.268549938303515
"18",1,0.817031259085327,0.277529309678837
"19",1,0.795839579073665,0.285898164888195
"20",1,0.774813657703472,0.29369029342251
"21",1,0.754020909627627,0.300939860845547
"22",1,0.733516489895338,0.307680782760888
"23",1,0.71334462028825,0.313946240919846
"24",1,0.693539895541522,0.319768322518638
"25",1,0.674128530123295,0.325177763516382
"26",1,0.655129520096835,0.330203777751796
"27",1,0.636555705466382,0.33487395527821
"28",1,0.618414726611197,0.339214215323909
"29",1,0.60070987434209,0.343248801371925
"30",1,0.583440837193466,0.347000307878961
"31",1,0.566604352190425,0.35048973002054
"32",1,0.550194766856086,0.353736529509083
"33",1,0.534204520943275,0.35675871096592
"34",1,0.518624556524291,0.359572904540455
"35",1,0.503444664837489,0.362194451475419
"36",1,0.488653777810296,0.364637490138233
"37",1,0.47424021155797,0.366915040699296
"38",1,0.460191868469989,0.369039087162789
"39",1,0.446496403792241,0.371020655866778
"40",1,0.433141361927099,0.372869889887555
"41",1,0.420114287026202,0.374596119025629
"42",1,0.407402811854194,0.37620792523277
"43",1,0.39499472836159,0.3777132034735
"44",1,0.382878042922484,0.37911921811067
"45",1,0.37104101876658,0.380432654971824
"46",1,0.359472207761571,0.381659669297552
"47",1,0.348160473377125,0.382805929800454
"48",1,0.337095006380881,0.383876659077999
"49",1,0.326265334575194,0.384876670627676
"50",1,0.315661327676268,0.385810402711182
"51",1,0.305273198260509,0.386681949307894
"52",1,0.29509149955236,0.387495088388076
"53",1,0.285107120700118,0.388253307724391
"54",1,0.275311280077946,0.388959828447184
"55",1,0.26569551706081,0.389617626535268
"56",1,0.256251682641886,0.390229452420199
"57",1,0.246971929196997,0.39079784886838
"58",1,0.237848699645984,0.391325167292268
"59",1,0.228874716215103,0.391813582629431
"60",1,0.2200429689661,0.392265106916377
"61",1,0.211346704225524,0.39268160167309
"62",1,0.202779413021004,0.393064789203859
"63",1,0.194334819608869,0.393416262910551
"64",1,0.186006870158937,0.393737496705673
"65",1,0.17778972164686,0.394029853604562
"66",1,0.169677730991663,0.394294593568644
"67",1,0.161665444465602,0.394532880665025
"68",1,0.153747587394781,0.394745789601472
"69",1,0.14591905416191,0.394934311690331
"70",1,0.138174898516749,0.395099360289765
"71",1,0.130510324195123,0.395241775766122
"72",1,0.122920675843562,0.395362330017007
"73",1,0.115401430243597,0.395461730590827
"74",1,0.107948187827301,0.395540624435067
"75",1,0.100556664473778,0.395599601302442
"76",1,0.0932226835747913,0.395639196841143
"77",1,0.0859421683566045,0.395659895392788
"78",1,0.078711134444245,0.395662132519323
"79",1,0.0715256826537699,0.395646297277875
"80",1,0.0643819919976734,0.395612734260608
"81",1,0.057276312888281,0.39556174541478
"82",1,0.0502049605237871,0.39549359165649
"83",1,0.043164308441504,0.395408494290076
"84",1,0.0361507822228624,0.395306636243663
"85",1,0.0291608533347238,0.395188163130016
"86",1,0.0221910330916253,0.395053184140614
"87",1,0.015237866723651,0.394901772779665
"88",1,0.00829792753471574,0.394733967443675
"89",1,0.00136781113614242,0.394549771851136
"90",1,-0.00555587025950335,0.394349155325874
"91",1,-0.0124764934992639,0.39413205293661
"92",1,-0.0193974301202076,0.393898365494369
"93",1,-0.0263220519642332,0.393647959408402
"94",1,-0.0332537367920391,0.393380666400386
"95",1,-0.0401958739110141,0.393096283075739
"96",1,-0.047151869831788,0.392794570349947
"97",1,-0.0541251539681974,0.392475252726893
"98",1,-0.0611191843954222,0.392138017425151
"99",1,-0.0681374536810845,0.391782513347282
"100",1,-0.0751834948041202,0.391408349886064
"101",1,-0.0822608871762586,0.391015095560549
"102",1,-0.0893732627809571,0.390602276473665
"103",1,-0.0965243124446286,0.390169374581879
"104",1,-0.103717792254957,0.389715825766128
"105",1,-0.110957530141006,0.389241017691843
"106",1,-0.118247432629677,0.388744287444408
"107",1,-0.125591491792827,0.38822491892476
"108",1,-0.132993792399019,0.387682139988118
"109",1,-0.140458519283375,0.387115119306936
"110",1,-0.147989964948363,0.386522962937094
"111",1,-0.155592537407437,0.385904710564161
"112",1,-0.163270768282334,0.385259331404062
"113",1,-0.171029321163323,0.38458571972987
"114",1,-0.178873000239865,0.383882689993519
"115",1,-0.186806759206739,0.383148971508066
"116",1,-0.194835710447767,0.382383202652664
"117",1,-0.202965134495628,0.381583924558626
"118",1,-0.211200489761705,0.380749574230806
"119",1,-0.219547422524443,0.379878477054061
"120",1,-0.228011777157911,0.378968838629586
"121",1,-0.236599606574072,0.378018735880606
"122",1,-0.245317182842344,0.377026107361104
"123",1,-0.254171007937986,0.375988742694962
"124",1,-0.263167824556365,0.374904271066117
"125",1,-0.272314626912757,0.373770148673042
"126",1,-0.281618671426358,0.372583645053048
"127",1,-0.291087487162182,0.371341828173602
"128",1,-0.300728885874496,0.370041548179096
"129",1,-0.310550971459667,0.368679419672341
"130",1,-0.320562148583658,0.367251802400588
